dataset,split,doc_id,file_name,document_type,url,annotation_set_id,label_id,label_short_description,hypothesis,gold_label_raw,gold_label,evidence_count,evidence_total_chars
contractnli,dev,54,C_TERMS_NDA_EN.pdf,search-pdf,https://www.fronius.com/~/downloads/Company/Legal%20Documents/C_TERMS_NDA_EN.pdf,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,NotMentioned,not_mentioned,0,0
contractnli,dev,54,C_TERMS_NDA_EN.pdf,search-pdf,https://www.fronius.com/~/downloads/Company/Legal%20Documents/C_TERMS_NDA_EN.pdf,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,Contradiction,contradiction,1,1099
contractnli,dev,54,C_TERMS_NDA_EN.pdf,search-pdf,https://www.fronius.com/~/downloads/Company/Legal%20Documents/C_TERMS_NDA_EN.pdf,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,Entailment,entailment,1,250
contractnli,dev,54,C_TERMS_NDA_EN.pdf,search-pdf,https://www.fronius.com/~/downloads/Company/Legal%20Documents/C_TERMS_NDA_EN.pdf,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,NotMentioned,not_mentioned,0,0
contractnli,dev,54,C_TERMS_NDA_EN.pdf,search-pdf,https://www.fronius.com/~/downloads/Company/Legal%20Documents/C_TERMS_NDA_EN.pdf,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,dev,54,C_TERMS_NDA_EN.pdf,search-pdf,https://www.fronius.com/~/downloads/Company/Legal%20Documents/C_TERMS_NDA_EN.pdf,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,dev,54,C_TERMS_NDA_EN.pdf,search-pdf,https://www.fronius.com/~/downloads/Company/Legal%20Documents/C_TERMS_NDA_EN.pdf,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,Entailment,entailment,3,1665
contractnli,dev,54,C_TERMS_NDA_EN.pdf,search-pdf,https://www.fronius.com/~/downloads/Company/Legal%20Documents/C_TERMS_NDA_EN.pdf,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,NotMentioned,not_mentioned,0,0
contractnli,dev,54,C_TERMS_NDA_EN.pdf,search-pdf,https://www.fronius.com/~/downloads/Company/Legal%20Documents/C_TERMS_NDA_EN.pdf,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Contradiction,contradiction,1,193
contractnli,dev,54,C_TERMS_NDA_EN.pdf,search-pdf,https://www.fronius.com/~/downloads/Company/Legal%20Documents/C_TERMS_NDA_EN.pdf,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,Contradiction,contradiction,1,153
contractnli,dev,54,C_TERMS_NDA_EN.pdf,search-pdf,https://www.fronius.com/~/downloads/Company/Legal%20Documents/C_TERMS_NDA_EN.pdf,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",NotMentioned,not_mentioned,0,0
contractnli,dev,54,C_TERMS_NDA_EN.pdf,search-pdf,https://www.fronius.com/~/downloads/Company/Legal%20Documents/C_TERMS_NDA_EN.pdf,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,NotMentioned,not_mentioned,0,0
contractnli,dev,54,C_TERMS_NDA_EN.pdf,search-pdf,https://www.fronius.com/~/downloads/Company/Legal%20Documents/C_TERMS_NDA_EN.pdf,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,entailment,1,175
contractnli,dev,54,C_TERMS_NDA_EN.pdf,search-pdf,https://www.fronius.com/~/downloads/Company/Legal%20Documents/C_TERMS_NDA_EN.pdf,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,1,214
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-11,No reverse engineering,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-16,Return of confidential information,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,NotMentioned,not_mentioned,0,0
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,Entailment,entailment,5,934
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,NotMentioned,not_mentioned,0,0
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,Contradiction,contradiction,2,1060
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,NotMentioned,not_mentioned,0,0
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,Entailment,entailment,1,351
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,Entailment,entailment,2,277
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,Contradiction,contradiction,2,331
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,Entailment,entailment,2,1060
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,NotMentioned,not_mentioned,0,0
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Entailment,entailment,1,486
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,not_mentioned,0,0
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,entailment,2,497
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,entailment,2,271
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,entailment,3,735
contractnli,dev,56,annex-2-sample-non-disclosure-agreement.pdf,search-pdf,https://www.calpnetwork.org/wp-content/uploads/2020/01/annex-2-sample-non-disclosure-agreement.pdf,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,2,249
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-11,No reverse engineering,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-16,Return of confidential information,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,NotMentioned,not_mentioned,0,0
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,Entailment,entailment,2,448
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,NotMentioned,not_mentioned,0,0
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,Contradiction,contradiction,8,1664
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,NotMentioned,not_mentioned,0,0
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,Entailment,entailment,2,361
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,Entailment,entailment,3,437
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,Entailment,entailment,4,1027
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,NotMentioned,not_mentioned,0,0
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Contradiction,contradiction,2,247
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,not_mentioned,0,0
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,entailment,1,511
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,entailment,3,314
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,entailment,1,430
contractnli,dev,61,ccporappdev-rfp-att8.pdf,search-pdf,http://www.courts.ca.gov/xbcr/cc/ccporappdev-rfp-att8.pdf,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,2,226
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-11,No reverse engineering,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-16,Return of confidential information,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,NotMentioned,not_mentioned,0,0
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,Entailment,entailment,2,551
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,Entailment,entailment,1,276
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,Contradiction,contradiction,1,1023
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,NotMentioned,not_mentioned,0,0
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,Entailment,entailment,1,281
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,Entailment,entailment,2,274
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,Entailment,entailment,1,397
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,Entailment,entailment,1,1023
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,NotMentioned,not_mentioned,0,0
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Entailment,entailment,3,1394
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,not_mentioned,0,0
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,entailment,2,401
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,entailment,2,215
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,entailment,3,1394
contractnli,dev,63,CI-Non-Disclosure-Agreement-an5h.pdf,search-pdf,https://www.commercialinvestigationsllc.com/s/CI-Non-Disclosure-Agreement-an5h.pdf,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,3,453
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-11,No reverse engineering,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-16,Return of confidential information,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,Entailment,entailment,2,197
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,Entailment,entailment,1,243
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,NotMentioned,not_mentioned,0,0
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,NotMentioned,not_mentioned,0,0
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,Entailment,entailment,2,1212
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,Entailment,entailment,2,352
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,Entailment,entailment,2,227
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,Entailment,entailment,2,622
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,Entailment,entailment,3,2082
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,NotMentioned,not_mentioned,0,0
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Entailment,entailment,2,1121
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,not_mentioned,0,0
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,entailment,1,471
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,entailment,2,531
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,entailment,2,1121
contractnli,dev,64,CNDA1218Draft3.pdf,search-pdf,https://www.car.org/-/media/CAR/Documents/Transaction-Center/PDF/Standard-Forms/December-2018/CNDA1218Draft3.pdf?la=en&hash=8348FD232DA0A78D11F54C80F7A1C83E9DF196B8,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,1,200
contractnli,dev,69,Confidentiality%20ND%20Agreement%209.pdf,search-pdf,https://system.na1.netsuite.com/core/media/media.nl?id=310837&c=1146044&h=f4af8d594e5f808870fb&_xt=.pdf,0,nda-11,No reverse engineering,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,dev,69,Confidentiality%20ND%20Agreement%209.pdf,search-pdf,https://system.na1.netsuite.com/core/media/media.nl?id=310837&c=1146044&h=f4af8d594e5f808870fb&_xt=.pdf,0,nda-16,Return of confidential information,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,NotMentioned,not_mentioned,0,0
contractnli,dev,69,Confidentiality%20ND%20Agreement%209.pdf,search-pdf,https://system.na1.netsuite.com/core/media/media.nl?id=310837&c=1146044&h=f4af8d594e5f808870fb&_xt=.pdf,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,Entailment,entailment,2,522
contractnli,dev,69,Confidentiality%20ND%20Agreement%209.pdf,search-pdf,https://system.na1.netsuite.com/core/media/media.nl?id=310837&c=1146044&h=f4af8d594e5f808870fb&_xt=.pdf,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,NotMentioned,not_mentioned,0,0
contractnli,dev,69,Confidentiality%20ND%20Agreement%209.pdf,search-pdf,https://system.na1.netsuite.com/core/media/media.nl?id=310837&c=1146044&h=f4af8d594e5f808870fb&_xt=.pdf,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,Contradiction,contradiction,2,1037
contractnli,dev,69,Confidentiality%20ND%20Agreement%209.pdf,search-pdf,https://system.na1.netsuite.com/core/media/media.nl?id=310837&c=1146044&h=f4af8d594e5f808870fb&_xt=.pdf,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,Entailment,entailment,5,939
contractnli,dev,69,Confidentiality%20ND%20Agreement%209.pdf,search-pdf,https://system.na1.netsuite.com/core/media/media.nl?id=310837&c=1146044&h=f4af8d594e5f808870fb&_xt=.pdf,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,Entailment,entailment,3,629
contractnli,dev,69,Confidentiality%20ND%20Agreement%209.pdf,search-pdf,https://system.na1.netsuite.com/core/media/media.nl?id=310837&c=1146044&h=f4af8d594e5f808870fb&_xt=.pdf,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,Entailment,entailment,3,281
contractnli,dev,69,Confidentiality%20ND%20Agreement%209.pdf,search-pdf,https://system.na1.netsuite.com/core/media/media.nl?id=310837&c=1146044&h=f4af8d594e5f808870fb&_xt=.pdf,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,NotMentioned,not_mentioned,0,0
